ms_file,peak_label,value,pred_conc,in_range
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00095_H03__BI_17_1811,Acetyl-Threonine,333841.71875,0.1553722596793336,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00096_H04__BI_17_1812,Acetyl-Threonine,504162.1875,0.2346405913857969,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00097_H05__BI_17_1821,Acetyl-Threonine,453095.90625,0.2108739886348253,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00098_H06__BI_17_1828,Acetyl-Threonine,367558.03125,0.17106406620607412,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00099_H07__BI_17_1849,Acetyl-Threonine,328276.9375,0.15278237175079357,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00100_H08__BI_17_1863,Acetyl-Threonine,448413.3125,0.2086946769094302,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00101_H09__BI_17_1868,Acetyl-Threonine,567728.375,0.26422473751365466,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00102_H10__BI_17_1873,Acetyl-Threonine,400700.71875,0.18648890366498155,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00103_B11__SAPool4,Acetyl-Threonine,547712.625,0.2549092681399619,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00104_SG1__BlankPost8,Acetyl-Threonine,45685.69921875,0.021262442420994003,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00001_SG1__BlankPre1,Adenine,40837.01953125,0.013577872409523399,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00002_SG1__BlankPre2,Adenine,5955.994140625,0.001980304376801805,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00003_SG1__BlankPre3,Adenine,11985.923828125,0.003985191532501779,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00004_SG1__BlankPre4,Adenine,5667.06298828125,0.0018842378575824488,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00005_A12__Std1,Adenine,18593.052734375,0.0061819912576552396,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00006_B12__Std2,Adenine,41741.6640625,0.013878657044697014,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00007_C12__Std3,Adenine,177861.15625,0.05913693295674463,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00008_D12__Std4,Adenine,644960.3125,0.21444240869806883,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00009_E12__Std5,Adenine,2484326.75,0.8260120846785365,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00010_F12__Std6,Adenine,8796719.0,2.9248150226298892,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00011_G12__Std7,Adenine,27289372.0,9.073424441969275,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00012_H12__Std8,Adenine,62273524.0,20.70528096979143,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00013_SG1__BlankMid5,Adenine,20658.869140625,0.006868853127290412,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00014_SG1__BlankMid6,Adenine,8822.45703125,0.0029333726428577155,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00015_SG1__BlankMid7,Adenine,11317.76953125,0.0037630373719636625,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00016_A01__ATCC_25923,Adenine,8598.48046875,0.002858902830338184,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00017_A02__BI_17_1412,Adenine,7660.0478515625,0.0025468840178154827,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00018_A03__BI_17_1417,Adenine,8418.9716796875,0.002799218077085969,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00019_A04__BI_17_1419,Adenine,8904.24609375,0.0029605666317400275,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00020_A05__BI_17_1424,Adenine,6030.4248046875,0.0020050517768715696,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00021_A06__BI_17_1427,Adenine,6259.85595703125,0.0020813351821996583,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00022_A07__BI_17_1432,Adenine,11515.2109375,0.003828684528714857,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00023_A08__BI_17_1440,Adenine,7276.568359375,0.0024193811864052176,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00024_A09__BI_17_1442,Adenine,7337.8974609375,0.0024397724570112715,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00025_A10__BI_17_1446,Adenine,7587.81591796875,0.002522867672120161,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00026_A11__MHPool1,Adenine,280679.5625,0.09332295381325527,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00027_B01__BI_17_1459,Adenine,9719.1298828125,0.0032315067797597107,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00028_B02__BI_17_1463,Adenine,7222.45947265625,0.0024013905600440972,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00029_B03__BI_17_1469,Adenine,8794.2939453125,0.00292400871787232,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00030_B04__BI_17_1479,Adenine,6773.29296875,0.0022520474994908203,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00031_B05__BI_17_1484,Adenine,12381.6943359375,0.004116780995205307,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00032_B06__BI_17_1488,Adenine,8939.2265625,0.0029721972636266,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00033_B07__BI_17_1496,Adenine,9615.6083984375,0.0031970869929431756,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00034_B08__BI_17_1499,Adenine,8050.0537109375,0.002676556796542834,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00035_B09__BI_17_1503,Adenine,9861.896484375,0.0032789751484753435,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00036_B10__BI_17_1505,Adenine,9096.4033203125,0.0030244568552377747,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00037_B11__SAPool1,Adenine,12475.5546875,0.004147988558647917,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00038_C01__BI_17_1512,Adenine,10355.1015625,0.003442960564144228,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00039_C02__BI_17_1513,Adenine,7537.3603515625,0.0025060917357056555,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00040_C03__BI_17_1516,Adenine,11304.9736328125,0.0037587828725329088,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00041_C04__BI_17_1522,Adenine,12968.1162109375,0.00431175999926338,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00042_C05__BI_17_1531,Adenine,10782.044921875,0.003584914666726347,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00043_C06__BI_17_1532,Adenine,18944.90625,0.006298978789968719,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00044_C07__BI_17_1533,Adenine,11305.8818359375,0.003759084840362459,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00045_C08__BI_17_1543,Adenine,9545.19140625,0.003173674095862072,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00046_C09__BI_17_1550,Adenine,9444.533203125,0.0031402063194500996,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00047_C10__BI_17_1569,Adenine,10959.5361328125,0.003643928596821731,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00048_A11__MHPool2,Adenine,279277.75,0.09285686614364672,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00049_D01__BI_17_1577,Adenine,10540.1640625,0.0035044918669089767,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00050_D02__BI_17_1579,Adenine,9137.361328125,0.003038074954957343,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00051_D03__BI_17_1580,Adenine,9977.140625,0.003317292593169222,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00052_D04__BI_17_1585,Adenine,13600.607421875,0.004522056564997878,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00053_D05__BI_17_1592,Adenine,11748.17578125,0.0039061428486571676,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00054_D06__ATCC_43300,Adenine,40201.5546875,0.01336658714266956,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00055_D07__BI_17_1596,Adenine,11113.4853515625,0.003695115066199931,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00056_D08__BI_17_1599,Adenine,13643.951171875,0.004536467898489049,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00057_D09__BI_17_1607,Adenine,8981.86328125,0.002986373516785948,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00058_D10__BI_17_1609,Adenine,11083.169921875,0.003685035509928161,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00059_B11__SAPool2,Adenine,28904.974609375,0.00961059503733556,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00060_E01__BI_17_1611,Adenine,10069.6708984375,0.0033480579198550053,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00061_E02__BI_17_1612,Adenine,10094.6884765625,0.0033563759971210667,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00062_E03__BI_17_1618,Adenine,6620.23486328125,0.0022011573157518314,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00063_E04__BI_17_1620,Adenine,12756.171875,0.004241290773440514,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00064_E05__BI_17_1633,Adenine,8480.05859375,0.0028195288229374733,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00065_E06__BI_17_1634,Adenine,9475.6953125,0.003150567387666197,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00066_E07__BI_17_1647,Adenine,8247.1396484375,0.0027420857637349334,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00067_E08__BI_17_1653,Adenine,9302.5244140625,0.0030929899152890216,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00068_E09__BI_17_1666,Adenine,13519.478515625,0.004495082071011022,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00069_E10__BI_17_1694,Adenine,9698.3251953125,0.00322458944358686,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00070_A11__MHPool3,Adenine,279602.40625,0.09296481087590325,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00071_F01__BI_17_1708,Adenine,9181.1806640625,0.003052644415688286,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00072_F02__BI_17_1716,Adenine,8386.875,0.002788546274232364,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00073_F03__BI_17_1720,Adenine,11131.62109375,0.0037011450065898154,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00074_F04__BI_17_1722,Adenine,9906.3671875,0.0032937611818324324,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00075_F05__BI_17_1727,Adenine,7561.99267578125,0.002514281720166596,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00076_F06__BI_17_1731,Adenine,8558.6455078125,0.0028456581316981745,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00077_F07__BI_17_1737,Adenine,9504.3056640625,0.0031600800236902355,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00078_F08__BI_17_1744,Adenine,8928.30078125,0.0029685645581674466,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00079_F09__BI_17_1745,Adenine,10497.6044921875,0.003490341264780314,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00080_F10__BI_17_1749,Adenine,9537.9150390625,0.003171254781563167,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00081_B11__SAPool3,Adenine,29650.98828125,0.009858636607674148,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00082_G01__BI_17_1750,Adenine,9212.1240234375,0.0030629327518680222,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00083_G02__BI_17_1754,Adenine,9594.171875,0.0031899595780760025,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00084_G03__BI_17_1760,Adenine,8883.6171875,0.002953707740953539,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00085_G04__BI_17_1764,Adenine,9271.1708984375,0.003082565206541105,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00086_G05__BI_17_1782,Adenine,9850.1708984375,0.003275076516508227,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00087_G06__BI_17_1785,Adenine,9077.2275390625,0.0030180811129785702,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00088_G07__BI_17_1795,Adenine,9768.025390625,0.0032477640133702357,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00089_G08__BI_17_1797,Adenine,7958.63720703125,0.002646161786318986,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00090_G09__BI_17_1801,Adenine,10697.033203125,0.0035566491790940138,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00091_G10__BI_17_1803,Adenine,6949.31982421875,0.0023105745470481313,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00092_A11__MHPool4,Adenine,287180.0,0.09548427978645796,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00093_H01__BI_17_1804,Adenine,8961.064453125,0.0029794581287926453,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00094_H02__BI_17_1805,Adenine,8824.3154296875,0.0029339905404702263,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00095_H03__BI_17_1811,Adenine,7396.69091796875,0.0024593206529190106,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00096_H04__BI_17_1812,Adenine,8263.390625,0.0027474890397043484,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00097_H05__BI_17_1821,Adenine,9419.7978515625,0.003131982079498816,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00098_H06__BI_17_1828,Adenine,11156.333984375,0.0037093617785195114,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00099_H07__BI_17_1849,Adenine,10245.603515625,0.0034065536341912916,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00100_H08__BI_17_1863,Adenine,8363.7666015625,0.0027808629788015414,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00101_H09__BI_17_1868,Adenine,7048.63427734375,0.0023435955409510014,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00102_H10__BI_17_1873,Adenine,19883.431640625,0.0066110284486675585,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00103_B11__SAPool4,Adenine,36718.9375,0.01220865416014856,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00104_SG1__BlankPost8,Adenine,15663.462890625,0.005207933954569401,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00001_SG1__BlankPre1,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00002_SG1__BlankPre2,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00003_SG1__BlankPre3,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00004_SG1__BlankPre4,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00005_A12__Std1,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00006_B12__Std2,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00007_C12__Std3,Adenosine,3595.20654296875,0.07851356218054914,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00008_D12__Std4,Adenosine,10400.3603515625,0.22712723995218256,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00009_E12__Std5,Adenosine,32539.787109375,0.7106169195064107,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00010_F12__Std6,Adenosine,160689.34375,3.509198326015877,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00011_G12__Std7,Adenosine,480159.78125,10.48592184933016,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00012_H12__Std8,Adenosine,1169228.125,25.53407265987842,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00013_SG1__BlankMid5,Adenosine,4435.30615234375,0.09685999433408353,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00014_SG1__BlankMid6,Adenosine,3329.26513671875,0.07270582710707259,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00015_SG1__BlankMid7,Adenosine,3352.100341796875,0.07320451147259627,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00016_A01__ATCC_25923,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00017_A02__BI_17_1412,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00018_A03__BI_17_1417,Adenosine,5722.3212890625,0.1249663469890369,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00019_A04__BI_17_1419,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00020_A05__BI_17_1424,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00021_A06__BI_17_1427,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00022_A07__BI_17_1432,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00023_A08__BI_17_1440,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00024_A09__BI_17_1442,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00025_A10__BI_17_1446,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00026_A11__MHPool1,Adenosine,14108.9619140625,0.30811716804120587,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00027_B01__BI_17_1459,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00028_B02__BI_17_1463,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00029_B03__BI_17_1469,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00030_B04__BI_17_1479,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00031_B05__BI_17_1484,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00032_B06__BI_17_1488,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00033_B07__BI_17_1496,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00034_B08__BI_17_1499,Adenosine,5569.79052734375,0.12163531904905042,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00035_B09__BI_17_1503,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00036_B10__BI_17_1505,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00037_B11__SAPool1,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00038_C01__BI_17_1512,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00039_C02__BI_17_1513,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00040_C03__BI_17_1516,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00041_C04__BI_17_1522,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00042_C05__BI_17_1531,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00043_C06__BI_17_1532,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00044_C07__BI_17_1533,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00045_C08__BI_17_1543,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00046_C09__BI_17_1550,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00047_C10__BI_17_1569,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00048_A11__MHPool2,Adenosine,15381.3935546875,0.3359050404604116,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00049_D01__BI_17_1577,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00050_D02__BI_17_1579,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00051_D03__BI_17_1580,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00052_D04__BI_17_1585,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00053_D05__BI_17_1592,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00054_D06__ATCC_43300,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00055_D07__BI_17_1596,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00056_D08__BI_17_1599,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00057_D09__BI_17_1607,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00058_D10__BI_17_1609,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00059_B11__SAPool2,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00060_E01__BI_17_1611,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00061_E02__BI_17_1612,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00062_E03__BI_17_1618,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00063_E04__BI_17_1620,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00064_E05__BI_17_1633,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00065_E06__BI_17_1634,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00066_E07__BI_17_1647,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00067_E08__BI_17_1653,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00068_E09__BI_17_1666,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00069_E10__BI_17_1694,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00070_A11__MHPool3,Adenosine,13959.9150390625,0.30486222261643886,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00071_F01__BI_17_1708,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00072_F02__BI_17_1716,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00073_F03__BI_17_1720,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00074_F04__BI_17_1722,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00075_F05__BI_17_1727,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00076_F06__BI_17_1731,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00077_F07__BI_17_1737,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00078_F08__BI_17_1744,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00079_F09__BI_17_1745,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00080_F10__BI_17_1749,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00081_B11__SAPool3,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00082_G01__BI_17_1750,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00083_G02__BI_17_1754,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00084_G03__BI_17_1760,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00085_G04__BI_17_1764,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00086_G05__BI_17_1782,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00087_G06__BI_17_1785,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00088_G07__BI_17_1795,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00089_G08__BI_17_1797,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00090_G09__BI_17_1801,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00091_G10__BI_17_1803,Adenosine,0.0,2.1838401004832485e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00092_A11__MHPool4,Adenosine,14542.24609375,0.3175794017062714,1.0
